,item,itemLabel,NobelAPI,id,name_en,name_se,link,gender,awardYear,category,sameas,WD_Nobel,linkjson,linkhtml,wd
58,http://www.wikidata.org/entity/Q188293,Frits Zernike,60,60,Frits Zernike,Frits Zernike,https://api.nobelprize.org/2/laureate/60,male,1953,Physics,"['https://www.wikidata.org/wiki/Q188293', 'https://en.wikipedia.org/wiki/Frits_Zernike']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=60'>json</a>,<a href='https://www.nobelprize.org/laureate/60'>html</a>,<a href='http://www.wikidata.org/entity/Q188293'>Wikidata</a>
59,http://www.wikidata.org/entity/Q58978,Max Born,61,61,Max Born,Max Born,https://api.nobelprize.org/2/laureate/61,male,1954,Physics,"['https://www.wikidata.org/wiki/Q58978', 'https://en.wikipedia.org/wiki/Max_Born']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=61'>json</a>,<a href='https://www.nobelprize.org/laureate/61'>html</a>,<a href='http://www.wikidata.org/entity/Q58978'>Wikidata</a>
60,http://www.wikidata.org/entity/Q76474,Walther Bothe,62,62,Walther Bothe,Walther Bothe,https://api.nobelprize.org/2/laureate/62,male,1954,Physics,"['https://www.wikidata.org/wiki/Q76474', 'https://en.wikipedia.org/wiki/Walther_Bothe']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=62'>json</a>,<a href='https://www.nobelprize.org/laureate/62'>html</a>,<a href='http://www.wikidata.org/entity/Q76474'>Wikidata</a>
61,http://www.wikidata.org/entity/Q186497,Willis Lamb,63,63,Willis E. Lamb,Willis E. Lamb,https://api.nobelprize.org/2/laureate/63,male,1955,Physics,"['https://www.wikidata.org/wiki/Q186497', 'https://en.wikipedia.org/wiki/Willis_Lamb']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=63'>json</a>,<a href='https://www.nobelprize.org/laureate/63'>html</a>,<a href='http://www.wikidata.org/entity/Q186497'>Wikidata</a>
62,http://www.wikidata.org/entity/Q184571,Polykarp Kusch,64,64,Polykarp Kusch,Polykarp Kusch,https://api.nobelprize.org/2/laureate/64,male,1955,Physics,"['https://www.wikidata.org/wiki/Q184571', 'https://en.wikipedia.org/wiki/Polykarp_Kusch']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=64'>json</a>,<a href='https://www.nobelprize.org/laureate/64'>html</a>,<a href='http://www.wikidata.org/entity/Q184571'>Wikidata</a>
63,http://www.wikidata.org/entity/Q163415,William Shockley,65,65,William B. Shockley,William B. Shockley,https://api.nobelprize.org/2/laureate/65,male,1956,Physics,"['https://www.wikidata.org/wiki/Q163415', 'https://en.wikipedia.org/wiki/William_Shockley']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=65'>json</a>,<a href='https://www.nobelprize.org/laureate/65'>html</a>,<a href='http://www.wikidata.org/entity/Q163415'>Wikidata</a>
64,http://www.wikidata.org/entity/Q949,John Bardeen,66,66,John Bardeen,John Bardeen,https://api.nobelprize.org/2/laureate/66,male,1956,Physics,"['https://www.wikidata.org/wiki/Q949', 'https://en.wikipedia.org/wiki/John_Bardeen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=66'>json</a>,<a href='https://www.nobelprize.org/laureate/66'>html</a>,<a href='http://www.wikidata.org/entity/Q949'>Wikidata</a>
65,http://www.wikidata.org/entity/Q184577,Walter Houser Brattain,67,67,Walter H. Brattain,Walter H. Brattain,https://api.nobelprize.org/2/laureate/67,male,1956,Physics,"['https://www.wikidata.org/wiki/Q184577', 'https://en.wikipedia.org/wiki/Walter_Houser_Brattain']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=67'>json</a>,<a href='https://www.nobelprize.org/laureate/67'>html</a>,<a href='http://www.wikidata.org/entity/Q184577'>Wikidata</a>
66,http://www.wikidata.org/entity/Q181369,Chen-ning Yang,68,68,Chen Ning Yang,Chen Ning Yang,https://api.nobelprize.org/2/laureate/68,male,1957,Physics,"['https://www.wikidata.org/wiki/Q181369', 'https://en.wikipedia.org/wiki/Chen_Ning_Yang']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=68'>json</a>,<a href='https://www.nobelprize.org/laureate/68'>html</a>,<a href='http://www.wikidata.org/entity/Q181369'>Wikidata</a>
67,http://www.wikidata.org/entity/Q183679,Tsung-Dao Lee,69,69,Tsung-Dao Lee,Tsung-Dao Lee,https://api.nobelprize.org/2/laureate/69,male,1957,Physics,"['https://www.wikidata.org/wiki/Q183679', 'https://en.wikipedia.org/wiki/Tsung-Dao_Lee']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=69'>json</a>,<a href='https://www.nobelprize.org/laureate/69'>html</a>,<a href='http://www.wikidata.org/entity/Q183679'>Wikidata</a>
68,http://www.wikidata.org/entity/Q76970,Pavel Cherenkov,70,70,Pavel A. Cherenkov,Pavel A. Tjerenkov,https://api.nobelprize.org/2/laureate/70,male,1958,Physics,"['https://www.wikidata.org/wiki/Q76970', 'https://en.wikipedia.org/wiki/Pavel_Cherenkov']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=70'>json</a>,<a href='https://www.nobelprize.org/laureate/70'>html</a>,<a href='http://www.wikidata.org/entity/Q76970'>Wikidata</a>
69,http://www.wikidata.org/entity/Q155759,Igor Tamm,71,71,Igor Y. Tamm,Igor Jevgenjevitj Tamm,https://api.nobelprize.org/2/laureate/71,male,1958,Physics,"['https://www.wikidata.org/wiki/Q155759', 'https://en.wikipedia.org/wiki/Igor_Tamm']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=71'>json</a>,<a href='https://www.nobelprize.org/laureate/71'>html</a>,<a href='http://www.wikidata.org/entity/Q155759'>Wikidata</a>
70,http://www.wikidata.org/entity/Q173028,Emilio G. Segrè,72,72,Emilio Segrè,Emilio Segrè,https://api.nobelprize.org/2/laureate/72,male,1959,Physics,"['https://www.wikidata.org/wiki/Q173028', 'https://en.wikipedia.org/wiki/Emilio_G._Segrè']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=72'>json</a>,<a href='https://www.nobelprize.org/laureate/72'>html</a>,<a href='http://www.wikidata.org/entity/Q173028'>Wikidata</a>
71,http://www.wikidata.org/entity/Q183655,Owen Chamberlain,73,73,Owen Chamberlain,Owen Chamberlain,https://api.nobelprize.org/2/laureate/73,male,1959,Physics,"['https://www.wikidata.org/wiki/Q183655', 'https://en.wikipedia.org/wiki/Owen_Chamberlain']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=73'>json</a>,<a href='https://www.nobelprize.org/laureate/73'>html</a>,<a href='http://www.wikidata.org/entity/Q183655'>Wikidata</a>
72,http://www.wikidata.org/entity/Q80905,Donald Arthur Glaser,74,74,Donald A. Glaser,Donald A. Glaser,https://api.nobelprize.org/2/laureate/74,male,1960,Physics,"['https://www.wikidata.org/wiki/Q80905', 'https://en.wikipedia.org/wiki/Donald_A._Glaser']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=74'>json</a>,<a href='https://www.nobelprize.org/laureate/74'>html</a>,<a href='http://www.wikidata.org/entity/Q80905'>Wikidata</a>
73,http://www.wikidata.org/entity/Q130113,Robert Hofstadter,75,75,Robert Hofstadter,Robert Hofstadter,https://api.nobelprize.org/2/laureate/75,male,1961,Physics,"['https://www.wikidata.org/wiki/Q130113', 'https://en.wikipedia.org/wiki/Robert_Hofstadter']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=75'>json</a>,<a href='https://www.nobelprize.org/laureate/75'>html</a>,<a href='http://www.wikidata.org/entity/Q130113'>Wikidata</a>
74,http://www.wikidata.org/entity/Q44286,Rudolf Mössbauer,76,76,Rudolf Mössbauer,Rudolf Mössbauer,https://api.nobelprize.org/2/laureate/76,male,1961,Physics,"['https://www.wikidata.org/wiki/Q44286', 'https://en.wikipedia.org/wiki/Rudolf_Mössbauer']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=76'>json</a>,<a href='https://www.nobelprize.org/laureate/76'>html</a>,<a href='http://www.wikidata.org/entity/Q44286'>Wikidata</a>
75,http://www.wikidata.org/entity/Q133267,Lev Landau,77,77,Lev Landau,Lev Landau,https://api.nobelprize.org/2/laureate/77,male,1962,Physics,"['https://www.wikidata.org/wiki/Q133267', 'https://en.wikipedia.org/wiki/Lev_Landau']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=77'>json</a>,<a href='https://www.nobelprize.org/laureate/77'>html</a>,<a href='http://www.wikidata.org/entity/Q133267'>Wikidata</a>
76,http://www.wikidata.org/entity/Q155790,Eugene Wigner,78,78,Eugene Wigner,Eugene Wigner,https://api.nobelprize.org/2/laureate/78,male,1963,Physics,"['https://www.wikidata.org/wiki/Q155790', 'https://en.wikipedia.org/wiki/Eugene_Wigner']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=78'>json</a>,<a href='https://www.nobelprize.org/laureate/78'>html</a>,<a href='http://www.wikidata.org/entity/Q155790'>Wikidata</a>
77,http://www.wikidata.org/entity/Q57100,Maria Goeppert Mayer,79,79,Maria Goeppert Mayer,Maria Goeppert Mayer,https://api.nobelprize.org/2/laureate/79,female,1963,Physics,"['https://www.wikidata.org/wiki/Q57100', 'https://en.wikipedia.org/wiki/Maria_Goeppert-Mayer']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=79'>json</a>,<a href='https://www.nobelprize.org/laureate/79'>html</a>,<a href='http://www.wikidata.org/entity/Q57100'>Wikidata</a>
78,http://www.wikidata.org/entity/Q76797,J. Hans D. Jensen,80,80,J. Hans D. Jensen,J. Hans D. Jensen,https://api.nobelprize.org/2/laureate/80,male,1963,Physics,"['https://www.wikidata.org/wiki/Q76797', 'https://en.wikipedia.org/wiki/J._Hans_D._Jensen']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=80'>json</a>,<a href='https://www.nobelprize.org/laureate/80'>html</a>,<a href='http://www.wikidata.org/entity/Q76797'>Wikidata</a>
79,http://www.wikidata.org/entity/Q184566,Charles Hard Townes,81,81,Charles H. Townes,Charles H. Townes,https://api.nobelprize.org/2/laureate/81,male,1964,Physics,"['https://www.wikidata.org/wiki/Q184566', 'https://en.wikipedia.org/wiki/Charles_Hard_Townes']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=81'>json</a>,<a href='https://www.nobelprize.org/laureate/81'>html</a>,<a href='http://www.wikidata.org/entity/Q184566'>Wikidata</a>
80,http://www.wikidata.org/entity/Q83557,Nikolay Basov,82,82,Nicolay G. Basov,Nicolaj G. Basov,https://api.nobelprize.org/2/laureate/82,male,1964,Physics,"['https://www.wikidata.org/wiki/Q83557', 'https://en.wikipedia.org/wiki/Nikolay_Basov']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=82'>json</a>,<a href='https://www.nobelprize.org/laureate/82'>html</a>,<a href='http://www.wikidata.org/entity/Q83557'>Wikidata</a>
81,http://www.wikidata.org/entity/Q83552,Alexander Prokhorov,83,83,Aleksandr M. Prokhorov,Aleksandr M. Prochorov,https://api.nobelprize.org/2/laureate/83,male,1964,Physics,"['https://www.wikidata.org/wiki/Q83552', 'https://en.wikipedia.org/wiki/Alexander_Prokhorov']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=83'>json</a>,<a href='https://www.nobelprize.org/laureate/83'>html</a>,<a href='http://www.wikidata.org/entity/Q83552'>Wikidata</a>
82,http://www.wikidata.org/entity/Q184563,Sin-Itiro Tomonaga,84,84,Sin-Itiro Tomonaga,Sin-Itiro Tomonaga,https://api.nobelprize.org/2/laureate/84,male,1965,Physics,"['https://www.wikidata.org/wiki/Q184563', 'https://en.wikipedia.org/wiki/Sin-Itiro_Tomonaga']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=84'>json</a>,<a href='https://www.nobelprize.org/laureate/84'>html</a>,<a href='http://www.wikidata.org/entity/Q184563'>Wikidata</a>
83,http://www.wikidata.org/entity/Q186465,Julian Schwinger,85,85,Julian Schwinger,Julian Schwinger,https://api.nobelprize.org/2/laureate/85,male,1965,Physics,"['https://www.wikidata.org/wiki/Q186465', 'https://en.wikipedia.org/wiki/Julian_Schwinger']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=85'>json</a>,<a href='https://www.nobelprize.org/laureate/85'>html</a>,<a href='http://www.wikidata.org/entity/Q186465'>Wikidata</a>
84,http://www.wikidata.org/entity/Q39246,Richard Feynman,86,86,Richard P. Feynman,Richard P. Feynman,https://api.nobelprize.org/2/laureate/86,male,1965,Physics,"['https://www.wikidata.org/wiki/Q39246', 'https://en.wikipedia.org/wiki/Richard_Feynman']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=86'>json</a>,<a href='https://www.nobelprize.org/laureate/86'>html</a>,<a href='http://www.wikidata.org/entity/Q39246'>Wikidata</a>
85,http://www.wikidata.org/entity/Q71023,Alfred Kastler,87,87,Alfred Kastler,Alfred Kastler,https://api.nobelprize.org/2/laureate/87,male,1966,Physics,"['https://www.wikidata.org/wiki/Q71023', 'https://en.wikipedia.org/wiki/Alfred_Kastler']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=87'>json</a>,<a href='https://www.nobelprize.org/laureate/87'>html</a>,<a href='http://www.wikidata.org/entity/Q71023'>Wikidata</a>
86,http://www.wikidata.org/entity/Q155794,Hans Bethe,88,88,Hans Bethe,Hans Bethe,https://api.nobelprize.org/2/laureate/88,male,1967,Physics,"['https://www.wikidata.org/wiki/Q155794', 'https://en.wikipedia.org/wiki/Hans_Bethe']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=88'>json</a>,<a href='https://www.nobelprize.org/laureate/88'>html</a>,<a href='http://www.wikidata.org/entity/Q155794'>Wikidata</a>
87,http://www.wikidata.org/entity/Q178344,Luis Walter Alvarez,89,89,Luis Alvarez,Luis Alvarez,https://api.nobelprize.org/2/laureate/89,male,1968,Physics,"['https://www.wikidata.org/wiki/Q178344', 'https://en.wikipedia.org/wiki/Luis_Walter_Alvarez']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=89'>json</a>,<a href='https://www.nobelprize.org/laureate/89'>html</a>,<a href='http://www.wikidata.org/entity/Q178344'>Wikidata</a>
88,http://www.wikidata.org/entity/Q172840,Murray Gell-Mann,90,90,Murray Gell-Mann,Murray Gell-Mann,https://api.nobelprize.org/2/laureate/90,male,1969,Physics,"['https://www.wikidata.org/wiki/Q172840', 'https://en.wikipedia.org/wiki/Murray_Gell-Mann']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=90'>json</a>,<a href='https://www.nobelprize.org/laureate/90'>html</a>,<a href='http://www.wikidata.org/entity/Q172840'>Wikidata</a>
89,http://www.wikidata.org/entity/Q54945,Hannes Alfvén,91,91,Hannes Alfvén,Hannes Alfvén,https://api.nobelprize.org/2/laureate/91,male,1970,Physics,"['https://www.wikidata.org/wiki/Q54945', 'https://en.wikipedia.org/wiki/Hannes_Alfvén']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=91'>json</a>,<a href='https://www.nobelprize.org/laureate/91'>html</a>,<a href='http://www.wikidata.org/entity/Q54945'>Wikidata</a>
90,http://www.wikidata.org/entity/Q155781,Louis Néel,92,92,Louis Néel,Louis Néel,https://api.nobelprize.org/2/laureate/92,male,1970,Physics,"['https://www.wikidata.org/wiki/Q155781', 'https://en.wikipedia.org/wiki/Louis_Néel']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=92'>json</a>,<a href='https://www.nobelprize.org/laureate/92'>html</a>,<a href='http://www.wikidata.org/entity/Q155781'>Wikidata</a>
91,http://www.wikidata.org/entity/Q155786,Dennis Gabor,93,93,Dennis Gabor,Dennis Gabor,https://api.nobelprize.org/2/laureate/93,male,1971,Physics,"['https://www.wikidata.org/wiki/Q155786', 'https://en.wikipedia.org/wiki/Dennis_Gabor']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=93'>json</a>,<a href='https://www.nobelprize.org/laureate/93'>html</a>,<a href='http://www.wikidata.org/entity/Q155786'>Wikidata</a>
92,http://www.wikidata.org/entity/Q82563,Leon Cooper,95,95,Leon N. Cooper,Leon N. Cooper,https://api.nobelprize.org/2/laureate/95,male,1972,Physics,"['https://www.wikidata.org/wiki/Q82563', 'https://en.wikipedia.org/wiki/Leon_Cooper']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=95'>json</a>,<a href='https://www.nobelprize.org/laureate/95'>html</a>,<a href='http://www.wikidata.org/entity/Q82563'>Wikidata</a>
93,http://www.wikidata.org/entity/Q153201,John Robert Schrieffer,96,96,Robert Schrieffer,Robert Schrieffer,https://api.nobelprize.org/2/laureate/96,male,1972,Physics,"['https://www.wikidata.org/wiki/Q153201', 'https://en.wikipedia.org/wiki/John_Robert_Schrieffer']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=96'>json</a>,<a href='https://www.nobelprize.org/laureate/96'>html</a>,<a href='http://www.wikidata.org/entity/Q153201'>Wikidata</a>
94,http://www.wikidata.org/entity/Q179852,Leo Esaki,97,97,Leo Esaki,Leo Esaki,https://api.nobelprize.org/2/laureate/97,male,1973,Physics,"['https://www.wikidata.org/wiki/Q179852', 'https://en.wikipedia.org/wiki/Leo_Esaki']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=97'>json</a>,<a href='https://www.nobelprize.org/laureate/97'>html</a>,<a href='http://www.wikidata.org/entity/Q179852'>Wikidata</a>
95,http://www.wikidata.org/entity/Q192688,Ivar Giaever,98,98,Ivar Giaever,Ivar Giaever,https://api.nobelprize.org/2/laureate/98,male,1973,Physics,"['https://www.wikidata.org/wiki/Q192688', 'https://en.wikipedia.org/wiki/Ivar_Giaever']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=98'>json</a>,<a href='https://www.nobelprize.org/laureate/98'>html</a>,<a href='http://www.wikidata.org/entity/Q192688'>Wikidata</a>
96,http://www.wikidata.org/entity/Q181363,Brian David Josephson,99,99,Brian D. Josephson,Brian D. Josephson,https://api.nobelprize.org/2/laureate/99,male,1973,Physics,"['https://www.wikidata.org/wiki/Q181363', 'https://en.wikipedia.org/wiki/Brian_David_Josephson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=99'>json</a>,<a href='https://www.nobelprize.org/laureate/99'>html</a>,<a href='http://www.wikidata.org/entity/Q181363'>Wikidata</a>
97,http://www.wikidata.org/entity/Q190766,Martin Ryle,100,100,Martin Ryle,Martin Ryle,https://api.nobelprize.org/2/laureate/100,male,1974,Physics,"['https://www.wikidata.org/wiki/Q190766', 'https://en.wikipedia.org/wiki/Martin_Ryle']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=100'>json</a>,<a href='https://www.nobelprize.org/laureate/100'>html</a>,<a href='http://www.wikidata.org/entity/Q190766'>Wikidata</a>
98,http://www.wikidata.org/entity/Q189990,Antony Hewish,101,101,Antony Hewish,Antony Hewish,https://api.nobelprize.org/2/laureate/101,male,1974,Physics,"['https://www.wikidata.org/wiki/Q189990', 'https://en.wikipedia.org/wiki/Antony_Hewish']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=101'>json</a>,<a href='https://www.nobelprize.org/laureate/101'>html</a>,<a href='http://www.wikidata.org/entity/Q189990'>Wikidata</a>
99,http://www.wikidata.org/entity/Q103854,Aage Niels Bohr,102,102,Aage N. Bohr,Aage N. Bohr,https://api.nobelprize.org/2/laureate/102,male,1975,Physics,"['https://www.wikidata.org/wiki/Q103854', 'https://en.wikipedia.org/wiki/Aage_Bohr']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=102'>json</a>,<a href='https://www.nobelprize.org/laureate/102'>html</a>,<a href='http://www.wikidata.org/entity/Q103854'>Wikidata</a>
100,http://www.wikidata.org/entity/Q107423,Ben Roy Mottelson,103,103,Ben R. Mottelson,Ben R. Mottelson,https://api.nobelprize.org/2/laureate/103,male,1975,Physics,"['https://www.wikidata.org/wiki/Q107423', 'https://en.wikipedia.org/wiki/Ben_Roy_Mottelson']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=103'>json</a>,<a href='https://www.nobelprize.org/laureate/103'>html</a>,<a href='http://www.wikidata.org/entity/Q107423'>Wikidata</a>
101,http://www.wikidata.org/entity/Q190745,James Rainwater,104,104,James Rainwater,James Rainwater,https://api.nobelprize.org/2/laureate/104,male,1975,Physics,"['https://www.wikidata.org/wiki/Q190745', 'https://en.wikipedia.org/wiki/James_Rainwater']",both,<a href='https://api.nobelprize.org/v1/laureate.json?id=104'>json</a>,<a href='https://www.nobelprize.org/laureate/104'>html</a>,<a href='http://www.wikidata.org/entity/Q190745'>Wikidata</a>
